RTSB.ME|0.734|03/01/2023 19:10|6.29|-5.98|3.96|0.72|7.00|-3.15|9.72|154.17||12.30|10.15|4.54||21.98|0|2.31|1.77
RTSBP.ME|0.684|03/01/2023 18:45|6.29|-5.98|3.96|0.72|7.00|-3.15|-3.18|158.70||12.09|10.15|4.54||21.98|0|3.72|2.79
RUAL.ME|41.07|03/01/2023 18:56|2.26|0.491|7.97|1.51|7.00|-0.88||321.94|195.16|11.89|12.58|9.32|24.38|26.91|0|0|14.56
RUGR.ME|17.35|03/01/2023 18:56||-1.76||0.79|||-3681.88||||-20.64|-21.94||-11.20|0|0|1.06
RUSI.ME|55.10|03/01/2023 18:48|44.65|0|||2.00|-5.69|||||-31.52|-0.4586|-32.24|-0.4996|0|0|0.025
RZSB.ME|22.14|03/01/2023 19:00|10.38|0.006|129.63|1.71|8.00|-2.59||100.23|-21.40|28.34|29.19|14.63|54.67|32.90|8.18|7.53|0.1068
SAGO.ME|1.31|03/01/2023 18:58|6.47|0|72.28|2.05|6.00|-2.19||214.98|185.17|9.68|13.11|7.77|20.81|16.53|0|0|0.274
SAGOP.ME|1.30|03/01/2023 18:51|||||||||||||||||0.1685
SARE.ME|0.1216|03/01/2023 18:49||3.04||0.83|||104.92||-67.21||0.32|0.3602|5.74|6.70|0|0|3.42
SAREP.ME|0.1212|03/01/2023 19:02|||||||||||||||||1.13
SBCS.ME|11.48|03/01/2023 19:04|||||||||||||||||0.037
